3647	3947	0.606173
3186	2126	0.613514
3186	2061	0.611111
208	2041	0.611111
2733	1902	0.617857
833	378	0.607353
3186	1076	0.614706
833	277	0.615625
3647	2710	0.615152
3647	2072	0.63125
208	619	0.615625
208	1725	0.606494
833	2654	0.613158
3647	2296	0.622727
833	449	0.616667
3186	3651	0.614286
3647	474	0.62
2733	2204	0.616667
833	3638	0.619231
2733	3888	0.627778
3647	210	0.618519
3186	976	0.620833
833	2234	0.62
833	3029	0.607576
3647	4910	0.622727
3186	1100	0.625
3647	4480	0.615152
2733	535	0.619231
3186	1326	0.616667
833	4241	0.627778
833	4923	0.626316
2733	2365	0.608475
3647	4952	0.617857
208	2687	0.626316
208	2860	0.626316
2733	1849	0.633333
833	1759	0.622727
208	3501	0.621739
208	1023	0.617241
3647	4358	0.638462
208	2139	0.655556
3186	4014	0.606329
208	2846	0.63125
3647	2115	0.629412
833	1217	0.620833
2733	1320	0.621739
208	1463	0.627778
3647	3504	0.645455
208	2378	0.626316
833	4617	0.619231
2733	3374	0.611364
3647	1777	0.633333
833	2064	0.641667
208	17	0.625
3647	1688	0.633333
3186	695	0.625
833	710	0.671429
2733	3596	0.62
208	3113	0.629412
833	1883	0.626316
3647	3210	0.620833
833	2995	0.638462
3647	3301	0.638462
3186	4386	0.606494
3186	4281	0.645455
2733	1684	0.65
2733	1766	0.633333
3647	3213	0.645455
2733	2270	0.621739
833	1488	0.616129
208	1255	0.655556
2733	4812	0.645455
3647	3345	0.633333
3647	4849	0.621739
833	482	0.638462
3186	2227	0.6625
3647	948	0.617857
2733	615	0.627778
833	4562	0.616667
3186	3839	0.633333
2733	1493	0.645455
3647	1417	0.635714
208	2574	0.683333
3186	1079	0.645455
208	2054	0.7
3186	540	0.626316
2733	4897	0.629412
208	1454	0.626316
208	2522	1.1
208	1633	0.7
208	3165	0.638462
3647	3027	0.655556
3186	528	0.633333
3186	1651	0.641667
833	366	0.766667
3647	4686	0.633333
3647	4491	0.7
208	1465	0.627778
833	2042	0.629412
833	2252	0.635714
