2041	2126	0.122454
2041	619	0.124565
2041	2710	0.124092
2041	5052	0.126182
2061	2126	0.115904
2041	1349	0.60894
2041	277	0.124565
2041	1294	0.60894
2061	619	0.118016
2061	2710	0.117542
2041	2296	0.131668
2041	2339	0.60894
2041	2860	0.135256
2041	2204	0.125607
2041	17	0.13394
2041	1076	0.123646
2041	543	0.129774
2041	1902	0.126797
2041	3886	0.60894
2041	2333	0.60894
2041	988	0.60894
2041	449	0.125607
2061	5052	0.119632
2041	3638	0.128171
2061	277	0.118016
2041	948	0.126797
2041	1031	0.60894
2041	1822	0.60894
2041	114	0.60894
2041	2861	0.60894
2041	598	0.60894
2041	2042	0.138352
2041	3888	0.136718
2041	2517	0.60894
2041	540	0.135256
2041	318	0.60894
2041	976	0.129774
2041	4617	0.128171
2041	5107	0.136718
2041	2687	0.135256
2041	1454	0.135256
2041	4739	0.130679
2041	4031	0.60894
2041	3850	0.60894
2041	1626	0.60894
2041	3273	0.60894
2041	2704	0.60894
2041	2660	0.60894
2041	372	0.60894
2041	2522	0.60894
2041	4954	0.60894
2041	2236	0.60894
2041	4849	0.130679
2061	2296	0.125118
2061	2204	0.119057
2041	1922	0.128171
2041	3819	0.60894
2061	2860	0.128706
2041	3501	0.130679
2041	4217	0.60894
2041	4480	0.124092
2061	1902	0.120248
2041	4910	0.131668
2061	449	0.119057
2061	543	0.123224
2041	3971	0.150607
2041	1020	0.60894
2041	252	0.60894
2041	3778	0.60894
2041	1861	0.60894
2041	3624	0.60894
2041	3347	0.60894
2041	747	0.60894
2041	3000	0.60894
2041	2945	0.60894
2041	2775	0.60894
2041	5127	0.60894
2041	297	0.60894
2041	4764	0.60894
2041	2328	0.60894
2041	4399	0.60894
2041	4276	0.60894
2041	2104	0.60894
2061	3638	0.121621
2041	5189	0.142274
2041	4054	0.35894
2041	3223	0.60894
2041	436	0.60894
2041	1990	0.13394
2041	1390	0.60894
2041	4550	0.13275
2041	1615	0.60894
2041	3306	0.60894
2041	3508	0.60894
2041	2654	0.122098
2041	621	0.136718
2041	3179	0.60894
2041	250	0.142274
2041	711	0.35894
2041	4892	0.13275
